"sex","sit","stand","step","sleep","outcome"
"Female",0.32436218950862,0.231815222707188,0.0698095111274408,0.374013076656752,-1.0906756991488
"Female",0.559163370247361,0.0803993645525648,0.0268356165851817,0.333601648614892,0.929840446258811
"Female",0.409807476989904,0.114568225087214,0.0545196249286983,0.421104672994184,0.175894770476414
"Female",0.416584964827556,0.125501177843866,0.021131238002125,0.436782619326453,0.270483132699573
"Female",0.376183861365775,0.144614316031292,0.0485658241839416,0.430635998418991,-0.27616862759983
"Female",0.515829645598211,0.102554818815351,0.0263019289094151,0.355313606677023,-0.0277745479696516
"Male",0.501706397652769,0.113413392395904,0.0298912267686145,0.354988983182712,-0.236297086436485
"Female",0.481737416144195,0.0978336635920279,0.0226179749074811,0.397810945356296,1.03697406906759
"Male",0.500958195442395,0.149805635577509,0.0160771542773402,0.333159014702756,-1.78572289704758
"Male",0.435184267414553,0.0963779307691699,0.033408269555604,0.435029532260673,-1.61402715590252
"Female",0.477939778703521,0.189971205410546,0.036580325497599,0.295508690388333,0.457116979957027
"Female",0.445179314508368,0.200452487303586,0.0447857041326045,0.309582494055441,-0.557762177741374
"Female",0.385671352969857,0.174496937989024,0.0667139049334608,0.373117804107658,-0.182435862356322
"Female",0.556346430009385,0.0822884138379154,0.0651127310807635,0.296252425071936,0.219364841003368
"Male",0.483180571213885,0.0957807374070472,0.0542316714165414,0.366807019962527,-0.719545106685916
"Female",0.437327610017804,0.0949180738754569,0.0670662827430407,0.400688033363699,1.08569878140876
"Male",0.36692727410951,0.188245450944198,0.155098973634896,0.289728301311395,0.566836002420992
"Female",0.324642302482704,0.268604133424396,0.0884956428978432,0.318257921195057,0.247008854068124
"Male",0.313736317705025,0.224848778286516,0.065532269694865,0.395882634313594,-0.727387774587855
"Female",0.360330128240185,0.215238556943127,0.132313767008569,0.292117547808119,1.28916483430344
"Male",0.297942905614132,0.171153502198743,0.0961146256157497,0.434788966571375,-0.68675142662895
"Female",0.408851705110875,0.139768106032266,0.0291694648104382,0.422210724046421,-0.456077410748111
"Female",0.407484900435157,0.198354030179346,0.156995946020306,0.237165123365191,0.991773301358384
"Male",0.370382250009335,0.165830124855839,0.0338784579844373,0.429909167150389,-0.93340708147028
"Male",0.368079465532293,0.11417074506062,0.0342504363974482,0.483499353009639,-0.185418237022519
"Female",0.420234392951881,0.110552358941668,0.0796282623675546,0.389584985738896,-0.134274711095311
"Male",0.550963908112654,0.0802906961104719,0.0352105245964531,0.333534871180421,-1.15917731420858
"Male",0.226450289560383,0.422791571264262,0.0715757726063437,0.279182366569011,-1.27091278736832
"Female",0.418364636922904,0.110937522216393,0.0343944175442778,0.436303423316425,-0.937252514611036
"Male",0.475977053422173,0.198620766754,0.0564191344477592,0.268983045376068,0.0905189407013181
"Female",0.633321358113337,0.0591610413188832,0.0212517687129782,0.286265831854802,-0.127054055113281
"Female",0.338583833424022,0.310285976511688,0.0585387196465619,0.292591470417727,-0.354206008783179
"Male",0.374656310717449,0.251830034469282,0.101279815494733,0.272233839318536,-0.955077066278046
"Female",0.354062514755303,0.209584359080824,0.130091669836137,0.306261456327736,0.765792012825051
"Female",0.46226145146568,0.150079029083913,0.0614221727841339,0.326237346666273,0.578469838019346
"Female",0.441022041273915,0.147588396733456,0.0578567984137833,0.353532763578846,0.731211777967422
"Female",0.369992022862344,0.0885630145386908,0.0569534609921945,0.484491501606771,-0.546414269308651
"Female",0.376094939804262,0.175441768571774,0.100711959327049,0.347751332296914,0.0976152011408027
"Male",0.603723323605214,0.0763675382202769,0.0383959285441117,0.281513209630397,-0.942550818953916
"Female",0.503077938508887,0.0961215553929382,0.02721317129223,0.373587334805944,0.0807200211033853
"Male",0.234038780809812,0.334052955081491,0.16276360497754,0.269144659131157,-0.531403884403559
"Male",0.530685815158139,0.137832806675199,0.0450627264888718,0.286418651677791,-0.769009392705676
"Female",0.441319942017416,0.136234921129001,0.0387666687789426,0.38367846807464,-0.289615559857903
"Female",0.472401845157306,0.0991607065184846,0.041410473820536,0.387026974503673,-0.421173222299383
"Female",0.520797922088236,0.103166451013664,0.0207818030624813,0.355253823835618,-0.748042596017949
"Male",0.534293692407438,0.112531244591799,0.0280344799327465,0.325140583068017,-0.690197354112218
"Female",0.398712649699736,0.120709586488599,0.0357366961299225,0.444841067681743,-0.36006948505988
"Female",0.574637205665298,0.0652635426101756,0.0244295773071979,0.335669674417329,0.196295639105377
"Male",0.392076189269188,0.201399791680375,0.132996374148762,0.273527644901675,-0.674182360906094
"Female",0.444228167564252,0.113470727878574,0.0295182361554765,0.412782868401697,-0.476471978493474
"Female",0.413575501935462,0.148184010505371,0.0642877565566903,0.373952731002477,0.504881252769645
"Male",0.314366975078174,0.23997383189723,0.121504633338784,0.324154559685811,0.602597631181949
"Female",0.272279169899457,0.245879252309083,0.123849988284617,0.357991589506842,-0.0269017260860532
"Male",0.483198084832951,0.153927891384935,0.0626137143169971,0.300260309465117,-0.785586436049907
"Female",0.37379285131179,0.179364257594493,0.0643794550366222,0.382463436057095,0.52698581674985
"Female",0.496394214793489,0.106684031122029,0.0224119669907522,0.37450978709373,-0.282902591760115
"Male",0.374385959673415,0.172687829156526,0.0759174739429224,0.377008737227136,-1.51931791791294
"Male",0.271718103006372,0.351842632840616,0.0504837348047281,0.325955529348284,0.238999071988456
"Female",0.487923789561798,0.128193172502892,0.0531159536538521,0.330767084281458,0.214680434271923
"Female",0.45203649888798,0.114117646757161,0.0377374817457417,0.396108372609118,-0.592778954691755
"Male",0.519253684712261,0.123140005360653,0.0320974144456554,0.325508895481431,-0.374269470372249
"Male",0.417898228650494,0.0907998859169922,0.0693388169882693,0.421963068444245,-0.435426477905567
"Female",0.489851426331325,0.0761216439575909,0.0235795593461843,0.4104473703649,-0.700562737942347
"Female",0.485044589032861,0.125353965260711,0.0349223968937153,0.354679048812712,-0.00587436916085332
"Female",0.39644530491354,0.139561445587564,0.0301989851320794,0.433794264366817,0.18833432030899
"Male",0.432455842297629,0.174254217827224,0.0307872888650364,0.362502651010111,-0.782262545230862
"Female",0.426398392951306,0.244568580449232,0.0512405607577108,0.277792465841751,0.250699136032955
"Female",0.538337039685188,0.094496042383351,0.0549207566313295,0.312246161300132,-0.0589039444038313
"Female",0.481560897078368,0.119107623521343,0.073209078458241,0.326122400942048,-0.335200486878738
"Female",0.57816960506936,0.0657522998421443,0.0281242735254941,0.327953821563001,-1.0055063730666
"Female",0.38045095070689,0.145521642783227,0.0998792024873687,0.374148204022514,0.103503014753936
"Male",0.279670229426362,0.286003531139798,0.151386018991819,0.282940220442021,0.41211337330304
"Female",0.502349942935479,0.0565445191437368,0.0121761128102769,0.428929425110507,-0.472680045360689
"Female",0.516431692062833,0.0649663389506028,0.0354684777515799,0.383133491234984,-0.883032263298311
"Female",0.313089689035031,0.218843711906288,0.0860792877932493,0.381987311265431,0.82365826467843
"Male",0.466722273512378,0.128373162513506,0.0519073527871264,0.35299721118699,-0.954573512931185
"Female",0.349258792673307,0.243087677792127,0.0862780313598576,0.321375498174708,-0.0988672202857164
"Male",0.414427432378037,0.161044722805422,0.0687818758991963,0.355745968917344,-0.5735549611027
"Female",0.420759831028546,0.167560507101271,0.035651120418243,0.37602854145194,-0.776827820749848
"Male",0.383220751742977,0.208225687779569,0.0388027636603032,0.369750796817151,-0.57045203343458
"Male",0.330591796422545,0.202907455198561,0.0665659903125188,0.399934758066374,-0.592230811113667
"Female",0.51118599428816,0.106882985641103,0.0236804117289574,0.35825060834178,-0.650806903636514
"Male",0.542372778080703,0.0830388959269126,0.0495949893041332,0.324993336688251,-0.839582791701549
"Female",0.444948264083108,0.0978007091446396,0.0501491583042842,0.407101868467969,-0.0737055983860622
